Kunde_ID,churn,ChurnProp_average,Rank_average,ChurnPropZ_average,ChurnProp_weighted_base,Rank_weighted_base,ChurnPropZ_weighted_base,ChurnProp_weighted_demographic,Rank_weighted_demographic,ChurnPropZ_weighted_demographic,ChurnProp_weighted_financial,Rank_weighted_financial,ChurnPropZ_weighted_financial,model,age,balance,estimated_salary
3576,0,0.70158359460403,9508.0,-1.6406875969086683,0.773100241742713,8709.0,-1.1060933432795246,0.8178621845800432,5860.0,-0.5048789190159333,0.8107404974478634,1638.0,0.9070698707871916,CBOW,Age_Young_Adults,Balance_Cluster_1,Salary_Above_average
3577,0,0.7208164597244755,8420.0,-1.073580295721964,0.8007140294833622,6315.0,-0.4151384370149224,0.8178621845800432,5860.0,-0.5048789190159333,0.7689940474277336,9768.0,-1.953399128321171,CBOW,Age_Young_Adults,Balance_Cluster_4,Salary_Above_average
3578,1,0.8190499648414583,247.0,1.8229687948127036,0.8883333239526578,146.0,1.7772801462525414,0.8772358597916462,1.0,1.5132159522957984,0.7952260443294263,5900.0,-0.15598129073696623,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_5,Salary_High
3579,0,0.7500864402010571,5725.0,-0.2105149370294686,0.8154758266471905,5163.0,-0.0457672999790789,0.832933365415735,3455.0,0.007386367590032179,0.7936875326991867,6224.0,-0.26140019033073175,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_8,Salary_Very_high
3580,0,0.8160972925661976,359.0,1.7359052192702398,0.8884185435513199,142.0,1.7794125194118653,0.8772358597916462,1.0,1.5132159522957984,0.7994394462105134,4694.0,0.13272123261107854,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_4,Salary_Very_high
3581,0,0.752211967427935,5508.0,-0.14784086316243142,0.8140052602998221,5318.0,-0.08256395541241036,0.8178621845800432,5860.0,-0.5048789190159333,0.8176697341275871,596.0,1.3818615405046644,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_High
3582,0,0.7912329300857142,1829.0,1.0027455254997544,0.8716991515557977,1130.0,1.3610582524214887,0.8178621845800432,5860.0,-0.5048789190159333,0.805951973538357,2915.0,0.5789599551410155,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Low
3583,1,0.7850604342407889,2283.0,0.8207410535565413,0.8578510783791566,1805.0,1.0145504066460944,0.7813094457356838,8613.0,-1.7472964471763437,0.7858445123569889,8238.0,-0.7988043657136707,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_4,Salary_High
3584,0,0.7356576710461256,7108.0,-0.6359669060239679,0.7954814822579294,6705.0,-0.5460677470983737,0.832933365415735,3455.0,0.007386367590032179,0.7998803218931939,4658.0,0.16293005808390648,CBOW,Age_Young_Adults,Balance_Cluster_3,Salary_Below_average
3585,0,0.7084387703594022,9209.0,-1.4385533752290853,0.7703362071122474,8860.0,-1.1752552890054304,0.8178621845800432,5860.0,-0.5048789190159333,0.795053194037176,6049.0,-0.16782500205207204,CBOW,Age_Young_Adults,Balance_Cluster_5,Salary_High
3586,0,0.8094065564367395,649.0,1.538619724593957,0.8725107079273331,1035.0,1.381365095578584,0.8178621845800432,5860.0,-0.5048789190159333,0.8075350489245772,2550.0,0.6874323656897143,CBOW,Age_Pre_retirees,Balance_Cluster_5,Salary_High
3587,0,0.7496680227578048,5771.0,-0.22285254692410775,0.8120698628270452,5585.0,-0.13099166087415634,0.8178621845800432,5860.0,-0.5048789190159333,0.8006833445245893,3904.0,0.2179532119468439,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Very_high
3588,0,0.7768228192696068,3035.0,0.5778437231137636,0.853811230137113,1987.0,0.9134649275506128,0.7813094457356838,8613.0,-1.7472964471763437,0.7543402721912021,9920.0,-2.9574765951186626,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_9,Salary_Very_high
3589,0,0.7975318179297983,1368.0,1.1884768381963184,0.844830638586348,2612.0,0.6887516846069403,0.8621646789559545,1194.0,1.0009506656898368,0.7980451856069837,5040.0,0.037186421120475016,CBOW,Age_Middle_aged,Balance_Cluster_5,Salary_Above_average
3590,0,0.7402505082967351,6698.0,-0.5005408256312922,0.7946807264451782,6787.0,-0.5661043376138377,0.8178621845800432,5860.0,-0.5048789190159333,0.7760961343997077,9326.0,-1.4667637472885924,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_4,Salary_High
3591,0,0.7317994106488054,7467.0,-0.7497329844265965,0.80358351597282,6143.0,-0.3433378645265576,0.8178621845800432,5860.0,-0.5048789190159333,0.7881239573574521,7874.0,-0.6426166717695524,CBOW,Age_Young_Adults,Balance_Cluster_5,Salary_Above_average
3592,1,0.7637103864353388,4373.0,0.19120572871902144,0.8250304252153621,4523.0,0.19330880287473556,0.7813094457356838,8613.0,-1.7472964471763437,0.7882968076497024,7756.0,-0.6307729604544466,CBOW,Age_Pre_retirees,Balance_Cluster_5,Salary_Above_average
3593,0,0.7785053463422557,2874.0,0.6274553322717306,0.8201970097207099,4841.0,0.07236660612100713,0.8772358597916462,1.0,1.5132159522957984,0.8134215124043792,1323.0,1.090773159703052,CBOW,Age_Pre_retirees,Balance_Cluster_5,Salary_Low
3594,0,0.8229682248934775,148.0,1.9385040449968336,0.8906699400306058,47.0,1.8357471830197674,0.8772358597916462,1.0,1.5132159522957984,0.8108051406662801,1493.0,0.9114992275874563,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_6,Salary_Very_high
3595,0,0.7862628613716026,2197.0,0.8561962600876036,0.8532342543685486,2029.0,0.899027783257709,0.8772358597916462,1.0,1.5132159522957984,0.7882968076497024,7756.0,-0.6307729604544466,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_5,Salary_Above_average
3596,0,0.7767670568755843,3041.0,0.5761994927516326,0.8323378377632142,3790.0,0.3761555966380331,0.8178621845800432,5860.0,-0.5048789190159333,0.7921698565191814,6530.0,-0.3653914437546055,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_6,Salary_Average
3597,0,0.8090009950398769,672.0,1.5266611927891565,0.8859146790849481,289.0,1.7167605770593717,0.8772358597916462,1.0,1.5132159522957984,0.7791017452113614,9173.0,-1.2608191329327654,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_4,Salary_Very_high
3598,0,0.8064448345085261,805.0,1.4512893076718791,0.8838702217898264,442.0,1.6656039660221498,0.8772358597916462,1.0,1.5132159522957984,0.7674526403161965,9809.0,-2.0590164264490562,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_7,Salary_Average
3599,0,0.7510742138156317,5629.0,-0.18138908265276765,0.812804634801655,5472.0,-0.11260612443088833,0.8178621845800432,5860.0,-0.5048789190159333,0.8107404974478634,1638.0,0.9070698707871916,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Above_average
3600,1,0.7131888976527695,8950.0,-1.2984893830591844,0.7533607676749622,9365.0,-1.600016400206542,0.8621646789559545,1194.0,1.0009506656898368,0.8104317224818706,1897.0,0.8859125935217655,CBOW,Age_Pre_retirees,Balance_Cluster_1,Salary_Very_high
3601,1,0.8048447892679452,901.0,1.404109788006978,0.873111237280934,990.0,1.3963915999873082,0.8178621845800432,5860.0,-0.5048789190159333,0.8107404974478634,1638.0,0.9070698707871916,CBOW,Age_Middle_aged,Balance_Cluster_1,Salary_Above_average
3602,0,0.7575383914166018,4997.0,0.009216024320125337,0.8266241414012525,4344.0,0.23318692565081853,0.7813094457356838,8613.0,-1.7472964471763437,0.8022129110843924,3542.0,0.3227591948335277,CBOW,Age_Young_Seniors,Balance_Cluster_1,Salary_Average
3603,1,0.7672567477270491,3991.0,0.2957750359220771,0.8222973323316978,4736.0,0.12492108457324345,0.8621646789559545,1194.0,1.0009506656898368,0.7795963709939813,9062.0,-1.2269273477232086,CBOW,Age_Middle_aged,Balance_Cluster_5,Salary_Average
3604,0,0.78444875431742,2330.0,0.8027048354289029,0.8332681785026248,3719.0,0.39943467390302156,0.8178621845800432,5860.0,-0.5048789190159333,0.8153908950363281,998.0,1.2257153634917795,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_5,Salary_High
3605,0,0.827904819779819,62.0,2.0840662888701655,0.8925901635729113,10.0,1.8837952049044162,0.8772358597916462,1.0,1.5132159522957984,0.8108051406662801,1493.0,0.9114992275874563,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_6,Salary_Very_high
3606,0,0.7145920770309061,8854.0,-1.2571147222776264,0.7855535880505063,7480.0,-0.7944844900646745,0.8621646789559545,1194.0,1.0009506656898368,0.8031772070090173,3305.0,0.38883280341643617,CBOW,Age_Young_Adults,Balance_Cluster_1,Salary_Below_average
3607,0,0.692331920932038,9785.0,-1.913485833402614,0.7376208280172682,9782.0,-1.9938627146975758,0.8178621845800432,5860.0,-0.5048789190159333,0.7975048834206853,5147.0,0.00016488627591103338,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_High
3608,0,0.8002292982861455,1181.0,1.2680157314039664,0.8811272414294505,578.0,1.5969688423082375,0.8621646789559545,1194.0,1.0009506656898368,0.7820480603774905,8535.0,-1.0589374593952257,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Average
3609,0,0.7920713358127588,1772.0,1.027467063668205,0.87109019612186,1206.0,1.3458209098038243,0.832933365415735,3455.0,0.007386367590032179,0.7729483159516639,9523.0,-1.6824524365330407,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_4,Salary_Average
3610,1,0.8223960511690656,160.0,1.9216327211129947,0.8862461600504948,270.0,1.7250549263036319,0.8621646789559545,1194.0,1.0009506656898368,0.807626679562376,2401.0,0.6937109019165234,CBOW,Age_Pre_retirees,Balance_Cluster_6,Salary_High
3611,0,0.6902156955022477,9831.0,-1.9758856310757773,0.7428203652860947,9577.0,-1.8637593829872103,0.8621646789559545,1194.0,1.0009506656898368,0.7859150741710449,8217.0,-0.7939694664221001,CBOW,Age_Young_Adults,Balance_Cluster_7,Salary_Very_high
3612,0,0.7559933122799137,5150.0,-0.0363427446848943,0.8162262883628075,5097.0,-0.026989173296878295,0.8256119401115951,4771.0,-0.24146686247057364,0.8107404974478634,1638.0,0.9070698707871916,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Above_average
3613,0,0.7133640238194733,8935.0,-1.2933255488023225,0.7761580397856717,8485.0,-1.029580820622648,0.832933365415735,3455.0,0.007386367590032179,0.803074314066293,3395.0,0.38178257345082617,CBOW,Age_Young_Adults,Balance_Cluster_7,Salary_High
3614,0,0.745964157938333,6126.0,-0.332066060801354,0.7983809560399577,6484.0,-0.4735168296330039,0.8772358597916462,1.0,1.5132159522957984,0.8003886679166595,4250.0,0.19776195493363224,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_6,Salary_Very_high
3615,1,0.7681375059166675,3897.0,0.3217453943052183,0.8100034082127024,5820.0,-0.1826986909912666,0.8178621845800432,5860.0,-0.5048789190159333,0.8003886679166595,4250.0,0.19776195493363224,CBOW,Age_Middle_aged,Balance_Cluster_6,Salary_Very_high
3616,1,0.8018087780162184,1087.0,1.3145888488979651,0.8785614070144178,631.0,1.5327662818199612,0.8621646789559545,1194.0,1.0009506656898368,0.7604664610642626,9898.0,-2.5377098042748347,CBOW,Age_Pre_retirees,Balance_Cluster_4,Salary_Average
3617,1,0.7947813780478744,1551.0,1.1073763610315301,0.8806625902596045,593.0,1.5853422951455638,0.8772358597916462,1.0,1.5132159522957984,0.7909771396682268,6892.0,-0.4471164664864685,CBOW,Age_Young_Adults,Balance_Cluster_5,Salary_Below_average
3618,1,0.8244925718429208,115.0,1.983451497139675,0.887502570781297,194.0,1.7564929588866567,0.8772358597916462,1.0,1.5132159522957984,0.7858445123569889,8238.0,-0.7988043657136707,CBOW,Age_Middle_aged,Balance_Cluster_4,Salary_High
3619,0,0.7496577842995482,5773.0,-0.22315444185207697,0.8149162427183813,5223.0,-0.05976926395117192,0.8178621845800432,5860.0,-0.5048789190159333,0.805951973538357,2915.0,0.5789599551410155,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Low
3620,0,0.7127701059778583,8980.0,-1.3108380276855058,0.7769461350647392,8406.0,-1.0098610232232463,0.8178621845800432,5860.0,-0.5048789190159333,0.7932559787594857,6321.0,-0.29097028947359127,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Below_average
3621,0,0.7642945925386752,4320.0,0.2084318437323099,0.8335249238403752,3697.0,0.4058589809356307,0.8178621845800432,5860.0,-0.5048789190159333,0.7720050058122795,9557.0,-1.7470880979833587,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_6,Salary_Average
3622,0,0.7158997644184375,8778.0,-1.2185557732861698,0.7671390270809739,9032.0,-1.2552554414498434,0.7813094457356838,8613.0,-1.7472964471763437,0.7962609851066095,5641.0,-0.08506709305984671,CBOW,Age_Pre_retirees,Balance_Cluster_4,Salary_High
3623,0,0.7853064355269599,2266.0,0.8279947375300541,0.8666647842782768,1491.0,1.2350878204397706,0.832933365415735,3455.0,0.007386367590032179,0.7874618288554742,7983.0,-0.6879857523122223,CBOW,Age_Young_Adults,Balance_Cluster_6,Salary_High
3624,0,0.7647804726245117,4260.0,0.22275868180107902,0.8116295054859618,5652.0,-0.14201032546986117,0.8621646789559545,1194.0,1.0009506656898368,0.803074314066293,3395.0,0.38178257345082617,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_7,Salary_High
3625,0,0.7162694960388944,8759.0,-1.2076537313840598,0.76758537303683,9004.0,-1.2440869291477021,0.7813094457356838,8613.0,-1.7472964471763437,0.803956376262143,3157.0,0.4422215225182954,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_3,Salary_High
3626,1,0.7857334518660349,2234.0,0.8405858976145724,0.8531443972468518,2036.0,0.896779369541982,0.8772358597916462,1.0,1.5132159522957984,0.7881239573574521,7874.0,-0.6426166717695524,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_5,Salary_Above_average
3627,0,0.7694329182445491,3775.0,0.3599423963945188,0.8364619416303818,3396.0,0.47934932825238485,0.8256119401115951,4771.0,-0.24146686247057364,0.7808041620634147,8823.0,-1.1441694387309833,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_4,Salary_Average
3628,0,0.7953802668509791,1513.0,1.125035415504832,0.8494468286068357,2330.0,0.8042584442323296,0.8772358597916462,1.0,1.5132159522957984,0.8036087609487182,3217.0,0.4184029025592957,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_8,Salary_Very_high
3629,0,0.7471342228663236,6004.0,-0.2975650980290137,0.7841665256710497,7603.0,-0.8291917010196492,0.8621646789559545,1194.0,1.0009506656898368,0.7882968076497024,7756.0,-0.6307729604544466,CBOW,Age_Middle_aged,Balance_Cluster_5,Salary_Above_average
3630,0,0.7391026383866559,6794.0,-0.534387337980949,0.77454887049903,8598.0,-1.0698456124019604,0.8178621845800432,5860.0,-0.5048789190159333,0.8108051406662801,1493.0,0.9114992275874563,CBOW,Age_Middle_aged,Balance_Cluster_6,Salary_Very_high
3631,0,0.7658018361738683,4142.0,0.2528749812904562,0.8500134529493414,2287.0,0.8184365741267267,0.7813094457356838,8613.0,-1.7472964471763437,0.7792745955036118,9095.0,-1.2489754216176594,CBOW,Age_Young_Adults,Balance_Cluster_4,Salary_Very_high
3632,0,0.7917510535141119,1799.0,1.0180231025700521,0.8685714313506432,1408.0,1.2827961305615043,0.8256119401115951,4771.0,-0.24146686247057364,0.8081528833906115,2292.0,0.7297664165088806,CBOW,Age_Young_Adults,Balance_Cluster_5,Salary_Very_high
3633,0,0.7799458501506453,2740.0,0.6699305548664446,0.8302557950697645,3976.0,0.3240585200760327,0.8772358597916462,1.0,1.5132159522957984,0.7997708334506252,4667.0,0.15542790411446594,CBOW,Age_Middle_aged,Balance_Cluster_6,Salary_High
3634,0,0.7522276774993497,5506.0,-0.1473776302459791,0.8215164535069389,4779.0,0.10538185800161982,0.8178621845800432,5860.0,-0.5048789190159333,0.7829094633593913,8460.0,-0.9999140807779194,CBOW,Age_Young_Adults,Balance_Cluster_7,Salary_High
3635,0,0.7248441753571956,8117.0,-0.9548175982187604,0.7901210519087305,7190.0,-0.6801969612523731,0.8621646789559545,1194.0,1.0009506656898368,0.7932559787594857,6321.0,-0.29097028947359127,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Below_average
3636,0,0.6921472561988253,9790.0,-1.9189309253231759,0.7271352161186098,9946.0,-2.2562347244562857,0.7813094457356838,8613.0,-1.7472964471763437,0.7999340719931334,4551.0,0.16661301782064283,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_5,Salary_Average
3637,1,0.8089106117139981,675.0,1.5239961169572211,0.8757112251539194,783.0,1.4614487516515555,0.8256119401115951,4771.0,-0.24146686247057364,0.7943570649726415,6126.0,-0.21552380296853735,CBOW,Age_Middle_aged,Balance_Cluster_1,Salary_Average
3638,0,0.6934498600937119,9755.0,-1.8805218700566717,0.7539883321750892,9343.0,-1.584313419708798,0.7813094457356838,8613.0,-1.7472964471763437,0.8003240246982427,4363.0,0.1933325981333599,CBOW,Age_Young_Adults,Balance_Cluster_1,Salary_Above_average
3639,1,0.8301978092900505,37.0,2.151678216924215,0.8889098005771627,110.0,1.7917048009138123,0.8772358597916462,1.0,1.5132159522957984,0.7952260443294263,5900.0,-0.15598129073696623,CBOW,Age_Middle_aged,Balance_Cluster_5,Salary_High
3640,0,0.7488622268977231,5843.0,-0.24661253861835353,0.7995919046059494,6412.0,-0.4432163557985379,0.8772358597916462,1.0,1.5132159522957984,0.8084616583566043,2163.0,0.7509236937743067,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_5,Salary_Above_average
3641,0,0.7698083076551417,3737.0,0.3710112659676211,0.8303718510925233,3964.0,0.32696248526472305,0.7813094457356838,8613.0,-1.7472964471763437,0.8176697341275871,596.0,1.3818615405046644,CBOW,Age_Pre_retirees,Balance_Cluster_1,Salary_High
3642,0,0.7143059367566174,8876.0,-1.2655519591477697,0.7773777821734401,8360.0,-0.9990603069168488,0.8178621845800432,5860.0,-0.5048789190159333,0.7973320331284348,5393.0,-0.01167882503920238,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_High
3643,0,0.8009450228640784,1142.0,1.2891198483019233,0.8683003300189343,1421.0,1.27601260643948,0.8178621845800432,5860.0,-0.5048789190159333,0.7720050058122795,9557.0,-1.7470880979833587,CBOW,Age_Middle_aged,Balance_Cluster_6,Salary_Average
3644,0,0.7352300851834919,7142.0,-0.6485748592886121,0.7951953712850097,6730.0,-0.5532268439354929,0.8621646789559545,1194.0,1.0009506656898368,0.8208481952314912,104.0,1.5996498661755971,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Very_high
3645,1,0.7401714944476784,6705.0,-0.5028706569078243,0.797828798162747,6534.0,-0.48733297821336674,0.8178621845800432,5860.0,-0.5048789190159333,0.7932559787594857,6321.0,-0.29097028947359127,CBOW,Age_Pre_retirees,Balance_Cluster_1,Salary_Below_average
3646,1,0.8059594605417947,837.0,1.4369773932163086,0.8826422203968066,517.0,1.6348767946765914,0.8621646789559545,1194.0,1.0009506656898368,0.7909771396682268,6892.0,-0.4471164664864685,CBOW,Age_Young_Seniors,Balance_Cluster_5,Salary_Below_average
3647,0,0.7374271376471042,6951.0,-0.5837917661092047,0.7938256352739888,6862.0,-0.5875005127994368,0.8178621845800432,5860.0,-0.5048789190159333,0.7760961343997077,9326.0,-1.4667637472885924,CBOW,Age_Young_Seniors,Balance_Cluster_4,Salary_High
3648,1,0.7583223786460103,4915.0,0.032332958747228156,0.7981608645287969,6504.0,-0.4790239810202774,0.8178621845800432,5860.0,-0.5048789190159333,0.7980451856069837,5040.0,0.037186421120475016,CBOW,Age_Middle_aged,Balance_Cluster_5,Salary_Above_average
3649,0,0.7695535716972405,3762.0,0.36350002826611894,0.8367152237343799,3371.0,0.4856869779102365,0.8178621845800432,5860.0,-0.5048789190159333,0.7961450773865693,5743.0,-0.09300909626664658,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_7,Salary_Above_average
3650,0,0.7280081445266369,7801.0,-0.8615236451086573,0.7735314650149887,8672.0,-1.095303232249744,0.8178621845800432,5860.0,-0.5048789190159333,0.8072532613779664,2609.0,0.668124267850825,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_High
3651,0,0.7745173790515115,3267.0,0.5098646689300241,0.8382434310231843,3161.0,0.5239259306358114,0.8178621845800432,5860.0,-0.5048789190159333,0.7942079983048618,6183.0,-0.22573785905662627,CBOW,Age_Young_Seniors,Balance_Cluster_3,Salary_High
3652,0,0.8047884026612867,903.0,1.402447151882566,0.8721631556875076,1079.0,1.3726686093324327,0.8178621845800432,5860.0,-0.5048789190159333,0.8081528833906115,2292.0,0.7297664165088806,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_5,Salary_Very_high
3653,0,0.7774219636145563,2985.0,0.5955103125874431,0.8190833998989,4903.0,0.04450175189417158,0.8772358597916462,1.0,1.5132159522957984,0.8026550884225335,3536.0,0.35305720980847816,CBOW,Age_Middle_aged,Balance_Cluster_3,Salary_Low
3654,0,0.7286505269132781,7745.0,-0.8425821229102441,0.7748211877961314,8574.0,-1.0630316622745768,0.832933365415735,3455.0,0.007386367590032179,0.7902809701330317,7384.0,-0.49481804045477334,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_6,Salary_Above_average
3655,0,0.6953104314361164,9704.0,-1.8256603823870758,0.7388410127931322,9742.0,-1.9633311315134452,0.832933365415735,3455.0,0.007386367590032179,0.7759232841074574,9431.0,-1.4786074586036981,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_4,Salary_High
3656,1,0.7754342948596062,3184.0,0.5369011840871573,0.8500042543617917,2288.0,0.8182064061665091,0.8621646789559545,1194.0,1.0009506656898368,0.7973320331284348,5393.0,-0.01167882503920238,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_High
3657,0,0.7177574549624653,8660.0,-1.1637792298920315,0.7777831684645141,8316.0,-0.9889166913657789,0.8178621845800432,5860.0,-0.5048789190159333,0.8006833445245893,3904.0,0.2179532119468439,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Very_high
3658,1,0.8056032941784642,860.0,1.426475341451431,0.8818079486000556,551.0,1.6140015639209526,0.8621646789559545,1194.0,1.0009506656898368,0.7792745955036118,9095.0,-1.2489754216176594,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_4,Salary_Very_high
3659,1,0.7570023442005271,5052.0,-0.006590060114668735,0.8101382328700086,5808.0,-0.17932509518738418,0.8621646789559545,1194.0,1.0009506656898368,0.7931341524438064,6381.0,-0.2993178351716895,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_6,Salary_Below_average
3660,0,0.721781184813765,8338.0,-1.0451340585987987,0.7948756817672471,6768.0,-0.5612261464163432,0.7813094457356838,8613.0,-1.7472964471763437,0.8031772070090173,3305.0,0.38883280341643617,CBOW,Age_Young_Adults,Balance_Cluster_1,Salary_Below_average
3661,0,0.7302520350490092,7599.0,-0.7953594677834491,0.7819087988775808,7788.0,-0.8856847623701569,0.832933365415735,3455.0,0.007386367590032179,0.7980451856069837,5040.0,0.037186421120475016,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_5,Salary_Above_average
3662,0,0.7485616366770524,5871.0,-0.2554758518969574,0.8063277631688115,6019.0,-0.27467104192757125,0.8621646789559545,1194.0,1.0009506656898368,0.8153908950363281,998.0,1.2257153634917795,CBOW,Age_Young_Adults,Balance_Cluster_5,Salary_High
3663,1,0.7932543490313353,1686.0,1.0623498244765217,0.870316256569365,1289.0,1.3264553183836552,0.8178621845800432,5860.0,-0.5048789190159333,0.7975048834206853,5147.0,0.00016488627591103338,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_High
3664,0,0.7839100984014646,2378.0,0.7868218299145054,0.855068871688108,1915.0,0.944933757837267,0.8772358597916462,1.0,1.5132159522957984,0.7827366130671408,8512.0,-1.011757792093033,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_7,Salary_High
3665,0,0.7466685806315666,6047.0,-0.31129519541272893,0.7964734051845712,6634.0,-0.521247754302144,0.8178621845800432,5860.0,-0.5048789190159333,0.7906402899593784,6932.0,-0.4701974266412818,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_6,Salary_Very_high
3666,0,0.7034062911840588,9444.0,-1.5869428983466445,0.7731252613310264,8707.0,-1.1054673006858653,0.8256119401115951,4771.0,-0.24146686247057364,0.7934288290517361,6246.0,-0.27912657815848546,CBOW,Age_Young_Adults,Balance_Cluster_1,Salary_Below_average
3667,0,0.7264022472524839,7964.0,-0.9088757199776181,0.773408182187739,8682.0,-1.0983880272494886,0.832933365415735,3455.0,0.007386367590032179,0.7817533837695607,8756.0,-1.079128716408437,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_6,Salary_Average
3668,1,0.802324752562035,1054.0,1.3298030632298685,0.8505376250630377,2247.0,0.8315524601865144,0.8772358597916462,1.0,1.5132159522957984,0.8084616583566043,2163.0,0.7509236937743067,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_5,Salary_Above_average
3669,0,0.7034508267287815,9439.0,-1.58562970697259,0.7721839656332111,8763.0,-1.1290204939949393,0.8178621845800432,5860.0,-0.5048789190159333,0.8022129110843924,3542.0,0.3227591948335277,CBOW,Age_Young_Adults,Balance_Cluster_1,Salary_Average
3670,0,0.6990275883463173,9591.0,-1.7160549330569805,0.7722159745186947,8760.0,-1.128219564521711,0.8178621845800432,5860.0,-0.5048789190159333,0.805737833646887,2975.0,0.5642870782682027,CBOW,Age_Young_Adults,Balance_Cluster_1,Salary_Below_average
3671,0,0.7315210771931409,7498.0,-0.7579400265850778,0.7578860854286295,9264.0,-1.4867834553577675,0.8772358597916462,1.0,1.5132159522957984,0.8084616583566043,2163.0,0.7509236937743067,CBOW,Age_Middle_aged,Balance_Cluster_5,Salary_Above_average
3672,0,0.7667200928109779,4040.0,0.2799510326227346,0.8353322946833709,3534.0,0.4510831915052333,0.8178621845800432,5860.0,-0.5048789190159333,0.7881239573574521,7874.0,-0.6426166717695524,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_5,Salary_Above_average
3673,0,0.7664746839595097,4067.0,0.2727148173957324,0.8597039297416751,1733.0,1.060912635237668,0.8178621845800432,5860.0,-0.5048789190159333,0.7718472297385082,9631.0,-1.7578989230380946,CBOW,Age_Young_Adults,Balance_Cluster_4,Salary_Below_average
3674,0,0.7680263151506188,3905.0,0.3184667826758084,0.828319320089102,4153.0,0.27560385310625046,0.8621646789559545,1194.0,1.0009506656898368,0.8208481952314912,104.0,1.5996498661755971,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Very_high
3675,0,0.7661837011518968,4104.0,0.2641347918153712,0.8345370976303634,3604.0,0.43118569282149294,0.8178621845800432,5860.0,-0.5048789190159333,0.778751175261667,9269.0,-1.284840204727763,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_3,Salary_Average
3676,0,0.7101119480455297,9119.0,-1.3892174455044555,0.7515241372977144,9423.0,-1.6459727457130977,0.8621646789559545,1194.0,1.0009506656898368,0.7975048834206853,5147.0,0.00016488627591103338,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_High
3677,0,0.7183065092989069,8612.0,-1.1475896127448058,0.770615875381123,8848.0,-1.1682574021410483,0.7813094457356838,8613.0,-1.7472964471763437,0.8208481952314912,104.0,1.5996498661755971,CBOW,Age_Adults_in_their_Prime,Balance_Cluster_1,Salary_Very_high
